time,conn_handle,peer_addr,dir,op,att_handle,uuid,value
Oct 29 21:52:15.113,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.150,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.159,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,F4188000000000000000000000000000
Oct 29 21:52:15.225,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.227,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,F8180000000080000000000000000000
Oct 29 21:52:15.263,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.300,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.308,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,FC180000000000000000800000000000
Oct 29 21:52:15.375,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.375,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.377,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00190000000000000000000000008000
Oct 29 21:52:15.450,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.458,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,04190000000000000000000000000000
Oct 29 21:52:15.488,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.525,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.528,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,08198000000000000000000000000000
Oct 29 21:52:15.600,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.601,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.606,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,0C190000000080000000000000000000
Oct 29 21:52:15.675,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.677,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,10190000000000000000800000000000
Oct 29 21:52:15.713,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.750,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.759,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,14190000000000000000000000008000
Oct 29 21:52:15.825,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.827,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,18190000000000000000000000000000
Oct 29 21:52:15.863,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.900,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.904,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,1C198000000000000000000000000000
Oct 29 21:52:15.975,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:15.976,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:15.977,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,20190000000080000000000000000000
Oct 29 21:52:16.050,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:16.058,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,24190000000000000000800000000000
Oct 29 21:52:16.088,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:16.125,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:16.127,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,28190000000000000000000000008000
Oct 29 21:52:16.200,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:16.201,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000000A00
Oct 29 21:52:16.202,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,2C190000000000000000000000000000
Oct 29 21:52:16.275,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 21:52:16.277,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,30198000000000000000000000000000
