time,conn_handle,peer_addr,dir,op,att_handle,uuid,value
Oct 29 22:04:36.005,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000041010A00
Oct 29 22:04:36.013,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900002613
Oct 29 22:04:36.079,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:36.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00007C020A00
Oct 29 22:04:36.267,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B7000A00
Oct 29 22:04:36.379,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000084020A00
Oct 29 22:04:36.491,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000026030A00
Oct 29 22:04:36.604,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000014010A00
Oct 29 22:04:36.691,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900002814
Oct 29 22:04:36.754,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:36.754,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000029020A00
Oct 29 22:04:36.866,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000085010A00
Oct 29 22:04:36.979,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B0010A00
Oct 29 22:04:37.091,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00000C020A00
Oct 29 22:04:37.241,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000087020A00
Oct 29 22:04:37.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A3020A00
Oct 29 22:04:37.372,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900002A15
Oct 29 22:04:37.429,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:37.467,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D4020A00
Oct 29 22:04:37.579,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000FB000A00
Oct 29 22:04:37.691,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00008E020A00
Oct 29 22:04:37.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00009F020A00
Oct 29 22:04:37.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D4000A00
Oct 29 22:04:38.053,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900002C16
Oct 29 22:04:38.067,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000035030A00
Oct 29 22:04:38.104,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:38.179,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006D000A00
Oct 29 22:04:38.292,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000016020A00
Oct 29 22:04:38.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E3020A00
Oct 29 22:04:38.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000017020A00
Oct 29 22:04:38.667,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000011000A00
Oct 29 22:04:38.739,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900002E17
Oct 29 22:04:38.780,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000009020A00
Oct 29 22:04:38.817,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:38.892,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00000C020A00
Oct 29 22:04:39.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00002A010A00
Oct 29 22:04:39.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000083000A00
Oct 29 22:04:39.267,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004C000A00
Oct 29 22:04:39.379,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00001B010A00
Oct 29 22:04:39.419,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900003018
Oct 29 22:04:39.491,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:39.493,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E8010A00
Oct 29 22:04:39.642,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000DF010A00
Oct 29 22:04:39.755,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000018010A00
Oct 29 22:04:39.867,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000053020A00
Oct 29 22:04:39.979,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000061000A00
Oct 29 22:04:40.092,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000070020A00
Oct 29 22:04:40.105,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900003219
Oct 29 22:04:40.167,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:40.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000BB000A00
Oct 29 22:04:40.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B6000A00
Oct 29 22:04:40.467,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A6010A00
Oct 29 22:04:40.579,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000016020A00
Oct 29 22:04:40.692,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000BD010A00
Oct 29 22:04:40.787,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000341A
Oct 29 22:04:40.841,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:40.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E3010A00
Oct 29 22:04:40.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00002C010A00
Oct 29 22:04:41.067,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000064000A00
Oct 29 22:04:41.179,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000068000A00
Oct 29 22:04:41.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00005B010A00
Oct 29 22:04:41.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000093010A00
Oct 29 22:04:41.467,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000361B
Oct 29 22:04:41.517,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:41.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000048010A00
Oct 29 22:04:41.667,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00001C010A00
Oct 29 22:04:41.779,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000021010A00
Oct 29 22:04:41.929,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000064010A00
Oct 29 22:04:42.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000009010A00
Oct 29 22:04:42.151,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000381C
Oct 29 22:04:42.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000048010A00
Oct 29 22:04:42.229,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:42.267,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000034000A00
Oct 29 22:04:42.379,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000029010A00
Oct 29 22:04:42.529,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000081010A00
Oct 29 22:04:42.642,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F5010A00
Oct 29 22:04:42.754,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D2010A00
Oct 29 22:04:42.834,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900003A1D
Oct 29 22:04:42.867,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00005E010A00
Oct 29 22:04:42.904,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:42.979,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B8010A00
Oct 29 22:04:43.129,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000CB010A00
Oct 29 22:04:43.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000060010A00
Oct 29 22:04:43.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000041000A00
Oct 29 22:04:43.467,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F7000A00
Oct 29 22:04:43.516,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900003C1E
Oct 29 22:04:43.579,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:43.580,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E5010A00
Oct 29 22:04:43.729,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006B000A00
Oct 29 22:04:43.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000035010A00
Oct 29 22:04:43.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000EC000A00
Oct 29 22:04:44.067,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D1000A00
Oct 29 22:04:44.179,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000040010A00
Oct 29 22:04:44.198,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900003E1F
Oct 29 22:04:44.254,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:44.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000004010A00
Oct 29 22:04:44.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F5000A00
Oct 29 22:04:44.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000085000A00
Oct 29 22:04:44.667,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000019000A00
Oct 29 22:04:44.779,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000054000A00
Oct 29 22:04:44.879,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004020
Oct 29 22:04:44.929,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:44.930,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000AB010A00
Oct 29 22:04:45.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000050020A00
Oct 29 22:04:45.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00003C000A00
Oct 29 22:04:45.267,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F0010A00
Oct 29 22:04:45.417,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000068020A00
Oct 29 22:04:45.529,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C5000A00
Oct 29 22:04:45.563,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004221
Oct 29 22:04:45.604,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:45.642,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000059020A00
Oct 29 22:04:45.754,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00000E020A00
Oct 29 22:04:45.867,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004B040A00
Oct 29 22:04:46.017,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000089010A00
Oct 29 22:04:46.129,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000054030A00
Oct 29 22:04:46.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000CF030A00
Oct 29 22:04:46.246,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004422
Oct 29 22:04:46.317,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:46.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006E000A00
Oct 29 22:04:46.467,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000DC000A00
Oct 29 22:04:46.617,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F9000A00
Oct 29 22:04:46.729,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C8010A00
Oct 29 22:04:46.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000014020A00
Oct 29 22:04:46.929,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004623
Oct 29 22:04:46.955,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000077020A00
Oct 29 22:04:46.992,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:47.067,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004F000A00
Oct 29 22:04:47.217,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000043040A00
Oct 29 22:04:47.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C1040A00
Oct 29 22:04:47.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D3000A00
Oct 29 22:04:47.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E8030A00
Oct 29 22:04:47.611,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004824
Oct 29 22:04:47.667,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:47.667,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C7040A00
Oct 29 22:04:47.817,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000015030A00
Oct 29 22:04:47.929,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D5000A00
Oct 29 22:04:48.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000E6030A00
Oct 29 22:04:48.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004A030A00
Oct 29 22:04:48.267,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00005D000A00
Oct 29 22:04:48.293,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004A25
Oct 29 22:04:48.342,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:48.417,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000006020A00
Oct 29 22:04:48.529,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A0010A00
Oct 29 22:04:48.679,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000042010A00
Oct 29 22:04:48.754,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F4000A00
Oct 29 22:04:48.867,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A2000A00
Oct 29 22:04:48.973,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004C26
Oct 29 22:04:49.017,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:49.017,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000074020A00
Oct 29 22:04:49.129,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D1000A00
Oct 29 22:04:49.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D1020A00
Oct 29 22:04:49.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004D010A00
Oct 29 22:04:49.504,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000071020A00
Oct 29 22:04:49.617,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00005D020A00
Oct 29 22:04:49.659,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900004E27
Oct 29 22:04:49.729,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:49.730,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A8000A00
Oct 29 22:04:49.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00002E010A00
Oct 29 22:04:49.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000048020A00
Oct 29 22:04:50.104,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000011020A00
Oct 29 22:04:50.217,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006C000A00
Oct 29 22:04:50.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000060010A00
Oct 29 22:04:50.341,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900005028
Oct 29 22:04:50.404,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:50.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000AB010A00
Oct 29 22:04:50.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000022010A00
Oct 29 22:04:50.704,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006B000A00
Oct 29 22:04:50.817,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000018000A00
Oct 29 22:04:50.929,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000AC000A00
Oct 29 22:04:51.022,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900005229
Oct 29 22:04:51.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000048010A00
Oct 29 22:04:51.079,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:51.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000079020A00
Oct 29 22:04:51.304,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000076000A00
Oct 29 22:04:51.417,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00007F020A00
Oct 29 22:04:51.529,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00008E000A00
Oct 29 22:04:51.642,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00004B020A00
Oct 29 22:04:51.706,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000542A
Oct 29 22:04:51.754,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:51.755,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000058010A00
Oct 29 22:04:51.904,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00006B020A00
Oct 29 22:04:52.017,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00000E030A00
Oct 29 22:04:52.130,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000063020A00
Oct 29 22:04:52.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000BE000A00
Oct 29 22:04:52.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000043010A00
Oct 29 22:04:52.389,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000562B
Oct 29 22:04:52.429,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:52.504,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B4010A00
Oct 29 22:04:52.617,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000041000A00
Oct 29 22:04:52.729,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000076010A00
Oct 29 22:04:52.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000FE020A00
Oct 29 22:04:52.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000D1030A00
Oct 29 22:04:53.072,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,00090000582C
Oct 29 22:04:53.105,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000092030A00
Oct 29 22:04:53.142,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:53.217,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00009F000A00
Oct 29 22:04:53.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C1040A00
Oct 29 22:04:53.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000BC000A00
Oct 29 22:04:53.554,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B9040A00
Oct 29 22:04:53.704,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C4000A00
Oct 29 22:04:53.754,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900005A2D
Oct 29 22:04:53.817,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:53.817,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000B2040A00
Oct 29 22:04:53.929,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000088030A00
Oct 29 22:04:54.042,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000039010A00
Oct 29 22:04:54.154,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000069010A00
Oct 29 22:04:54.304,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00008B030A00
Oct 29 22:04:54.417,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00000D050A00
Oct 29 22:04:54.436,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900005C2E
Oct 29 22:04:54.492,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:54.529,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C8050A00
Oct 29 22:04:54.642,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00003F040A00
Oct 29 22:04:54.754,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000026010A00
Oct 29 22:04:54.904,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000065020A00
Oct 29 22:04:55.017,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000000050A00
Oct 29 22:04:55.120,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900005E2F
Oct 29 22:04:55.130,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000A2050A00
Oct 29 22:04:55.167,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:55.242,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000C7000A00
Oct 29 22:04:55.354,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00008D050A00
Oct 29 22:04:55.504,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000038010A00
Oct 29 22:04:55.617,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00002E050A00
Oct 29 22:04:55.729,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F6020A00
Oct 29 22:04:55.802,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900006030
Oct 29 22:04:55.842,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000014040A00
Oct 29 22:04:55.879,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
Oct 29 22:04:55.954,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,00007A050A00
Oct 29 22:04:56.105,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000081050A00
Oct 29 22:04:56.217,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000F4040A00
Oct 29 22:04:56.329,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,000003040A00
Oct 29 22:04:56.442,0x0041,F8:30:02:08:DF:00,Receive,Handle Value Notification,0x0028,FFF2,0000BE020A00
Oct 29 22:04:56.484,0x0041,F8:30:02:08:DF:00,Send,Write Request,0x0025,FFF1,000900006231
Oct 29 22:04:56.554,0x0041,F8:30:02:08:DF:00,Receive,Write Response,,,
